artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
LIL Gainz,2hC16HDSDmHbkheqBUwY8N,Adicto Al Ca$h,0.433,0.701,180000,0.762,0.0,1,0.08800000000000001,-2.582,1,0.254,74.935,4,0.28300000000000003,0
Julia Morrison Summers,0rtTlZLcioDHWbWWPbtR1g,Not Alone,0.716,0.531,203484,0.168,0.252,11,0.0985,-22.455,1,0.0383,120.12799999999999,4,0.128,10
Diana Ross,6jazAOeHkB9Tep8tB2n6mW,Ain't No Mountain High Enough - Eric Kupper Radio Edit,0.00433,0.691,244956,0.9279999999999999,4.970000000000001e-05,8,0.386,-2.303,1,0.034,121.009,4,0.769,17
XS Project,4JuoaZa8nVA1RIfKZhZZ8A,Hooligans,0.000167,0.588,229700,0.958,0.125,11,0.024,-2.3609999999999998,0,0.12300000000000001,75.003,4,0.882,30
Rascal Flatts,0OiaFK6bH4tMes3I665N5B,Bless The Broken Road,0.705,0.588,223827,0.447,9.13e-05,0,0.124,-6.166,1,0.0267,135.864,4,0.373,16
Nixon Bloomberg,1nj2r2wJQ5bK35yHOl4drl,I'm Paralyzed,0.000675,0.7190000000000001,168046,0.7440000000000001,0.00034500000000000004,5,0.247,-7.685,1,0.126,139.887,4,0.545,0
Lawless And Lulu,4GqWo9PKZbEDhPfODGXUFq,Boy,0.0416,0.853,284773,0.5479999999999999,0.000735,11,0.231,-9.783,1,0.063,121.895,4,0.49,0
Los Panchos,3j0B6eNvZNgPW7pISnSW4B,Mi cañaveral,0.8370000000000001,0.622,156029,0.35,0.0094,5,0.0775,-11.087,0,0.0477,98.57700000000001,4,0.865,7
Los Panchos,1KHDmUPlvtNHpwqpA2ITL6,Mañana te vas,0.778,0.816,146387,0.48,0.00565,1,0.22,-10.055,1,0.0425,114.023,4,0.742,6
Los Panchos,2FRRwta11xBOO0IcJeEg8f,Mar y cielo,0.838,0.664,160549,0.423,8.8e-06,3,0.11199999999999999,-8.1,0,0.0416,111.8,4,0.688,9
Diskord,2zfOBkAqfplePPKS4F0LAo,SHOOK,0.0218,0.7490000000000001,280714,0.948,0.591,2,0.96,-5.553,1,0.18,126.023,4,0.23399999999999999,26
Sons Of Apollo,5UJ6HLFrrK4BYFZTlZHh58,"Tengo Vida - ""Alive"" Spanish version",0.0175,0.5,305801,0.863,3.65e-05,7,0.106,-4.906000000000001,1,0.069,87.90799999999999,4,0.258,19
文慧如,7mgzwOn920HokadgZotGar,至少還有你,0.425,0.62,235947,0.7,0.0,4,0.0951,-6.412999999999999,1,0.057999999999999996,125.99600000000001,4,0.563,28
Juliano,4INbb6G6oiceYr0jtVmVra,Cake,0.115,0.6709999999999999,228127,0.479,7.45e-06,5,0.11699999999999999,-9.413,0,0.0295,136.05100000000002,4,0.502,3
Lo'fi Boy,0G1N8fhvrruZtBacsbqiUZ,Mom,0.929,0.483,144000,0.381,0.008409999999999999,11,0.866,-14.959000000000001,0,0.223,116.219,4,0.354,17
Winter,2YTZU18JbLNmA09MIUuQ6a,Black Sea,0.004529999999999999,0.395,261827,0.5670000000000001,0.000453,2,0.0941,-7.093,1,0.0286,145.91,4,0.175,12
Wreck and Reference,1ztrJVnYqr75Su2pwsxFy3,Always Crush Me,0.11199999999999999,0.429,165342,0.985,0.0021,1,0.10800000000000001,-5.534,0,0.33,117.18299999999999,4,0.0977,9
Young Roddy,3JSYAQgL5QtRXUm9GLxYbw,No Love,0.218,0.782,261098,0.391,0.0,1,0.107,-9.207,1,0.395,113.792,4,0.085,12
Johannes Brahms,45w4pK82a36hXXPMEmjdae,"Symphony No. 1 in C Minor, Op. 68: II. Andante sostenuto (Live)",0.946,0.11800000000000001,588646,0.0719,0.9009999999999999,4,0.113,-23.636999999999997,1,0.0428,88.56299999999999,4,0.0363,5
Rogue Wave,7DuWqdcDbFQCl17cgiwVu8,All You Need Is Love - Bonus Track,0.00134,0.542,204887,0.9229999999999999,8.51e-06,2,0.244,-5.638,1,0.0416,119.016,4,0.6970000000000001,12
trapdaddyflex,1PNHzxK18ZV3gkQX741X9Y,Don Flex,0.024,0.825,145588,0.861,0.0,1,0.275,-5.497999999999999,1,0.0852,150.002,4,0.37200000000000005,2
Dexpresso,1GrGzo9JdsBjMxmxLKL4y7,Fwu,0.0174,0.9079999999999999,190822,0.526,0.0,8,0.0963,-7.3260000000000005,1,0.314,130.032,4,0.527,0
Tiny Kingdoms,4fACtPxpik4RwjnwQPfNz2,Lightspeed!,8.01e-05,0.508,119106,0.8540000000000001,0.0592,1,0.26899999999999996,-4.376,1,0.0332,87.538,4,0.938,2
GusKauil,2g3puBCqWwjwznGdyxd1Of,Like I Do - Remix,0.405,0.606,180559,0.851,0.0142,0,0.0993,-4.285,0,0.11900000000000001,127.40299999999999,4,0.509,1
Paulo Londra,4PRTKy5k7RLElgBDDx2cNf,Confiado y Tranquilo,0.281,0.648,235285,0.7190000000000001,0.0,6,0.32799999999999996,-10.177,1,0.18600000000000003,120.34100000000001,4,0.48,0
Beamon,7fwl2oqiTB1nnmAGhdHdcQ,Death God,0.0258,0.56,61753,0.79,0.0,9,0.36700000000000005,-5.849,1,0.33399999999999996,124.537,3,0.153,8
David Rovics,2GfJrrNQSPGeABPEBR7dLo,Rojava,0.6509999999999999,0.5720000000000001,160078,0.527,0.0,1,0.11900000000000001,-8.796,1,0.046,127.056,4,0.5670000000000001,15
Johan Vilborg,7lLmg5dS7sn76dDFMQn6Fr,Seasons,0.0257,0.7,286000,0.41700000000000004,0.221,8,0.0616,-7.773,0,0.0617,125.041,4,0.195,9
Carlos Andrez,5B45rrkrzVjnLnqzdfPKAA,More to This,0.0122,0.6940000000000001,178404,0.51,0.00434,7,0.159,-8.171,0,0.0327,88.01799999999999,4,0.11199999999999999,13
Yossi Shitrit,3CpLbuQUqgyEIG5yWdFLJr,Lichtov Lach,0.0759,0.526,227027,0.7759999999999999,0.0,7,0.0893,-5.796,1,0.0298,148.0,4,0.313,23
Li Quan,2IqRnhtHPmrF3ESxORAvaR,想愛你 - Live,0.44799999999999995,0.435,304029,0.545,4.14e-05,1,0.11900000000000001,-7.871,1,0.0325,83.779,4,0.203,0
Grace Gaustad,1JKSOxCI1exfMng51xgZwq,Make You Feel My Love,0.937,0.575,216386,0.353,3.2500000000000004e-05,10,0.0961,-5.516,1,0.0308,157.37,3,0.297,26
Terrapin and the Wolves,0c9k5d1Qi8e6Ru2ErMm6e0,"Gallagher, Also",1.92e-05,0.318,229731,0.9159999999999999,4.28e-06,1,0.255,-7.093,0,0.0827,135.796,4,0.514,0
Nina Kinert,2J9CszmwHoIKNU5k3OKDAS,"Der Dom, il Duomo",0.8640000000000001,0.187,269326,0.165,0.0009939999999999999,7,0.17300000000000001,-12.7,0,0.0323,163.16299999999998,1,0.114,3
Mr. Airplane Man,1baOuHL35wSnopE0QWnWCp,Good Time,0.0579,0.6609999999999999,135000,0.804,0.621,10,0.0495,-5.919,1,0.0356,120.455,4,0.9670000000000001,12
Anna Kiss,5ZP0OnQwhJI69r6yJYIiyM,Are You Ready - Tone Mix 5,0.0108,0.768,47438,0.6679999999999999,0.9670000000000001,11,0.326,-2.6519999999999997,1,0.17600000000000002,129.97,4,0.89,10
Geoff K,2OhLiTz5NHu8UbytUGcCGk,Some Lovely Tones - Tone Mix 1,0.000547,0.963,48000,0.995,0.8079999999999999,11,0.055,-5.324,0,0.314,120.04700000000001,4,0.0349,10
Jay Robinson,3OUDI3FaF7WWsqj1O9h7Ya,Plane Crash - Tone Mix 2,1.63e-05,0.6679999999999999,45029,0.68,0.878,0,0.534,-5.037,1,0.0378,129.96200000000002,4,0.745,11
AstraeusMusic,2rwYBT33gpCuLBAUwBJz6R,Happy Accidents,0.14800000000000002,0.562,200236,0.742,0.7170000000000001,0,0.154,-10.273,1,0.0486,175.0,4,0.0498,32
Kid Wobble,00USteSL5Fb0sIEf3FLEI6,Left Ride Up - Tone Mix 2,0.0323,0.73,45803,0.8909999999999999,0.43,11,0.34600000000000003,-7.898,1,0.32799999999999996,126.345,4,0.8,9
Nu Raverz,0xGJAuTlpITwHFDQ872cwx,Get Your Groove - Tone Mix 1,0.000241,0.816,43636,0.6990000000000001,0.349,6,0.0545,-6.747999999999999,1,0.222,131.987,4,0.907,10
Saint300,2upEwEz5ickHCbRMxqNvSt,Fwm (feat. Kazee),0.324,0.727,278988,0.622,0.0,10,0.085,-9.703,0,0.248,145.143,4,0.35700000000000004,3
NYCYPCD,0F4fq9Z5aNRdmoEnBKuDzj,"Lord, I'm Coming Home",0.768,0.457,271813,0.278,0.00545,7,0.10800000000000001,-11.981,1,0.026000000000000002,90.01899999999999,4,0.21,12
Si Valdez,4LbBjuSNPj35DMqIuDwvTj,On Your Radio - Tone Mix 3,4.66e-05,0.675,48000,0.971,0.915,10,0.0487,-6.182,0,0.0634,130.019,4,0.835,10
Young Cole,0ZmPAkU16GhHCyyt4J5aDN,Calypso,0.0611,0.802,221064,0.547,0.0,7,0.107,-7.369,1,0.179,144.029,4,0.7070000000000001,2
Caroline Dare,7uv0sGkDRZX44lWGAFRMdz,Divide,0.0648,0.677,177842,0.659,0.0,1,0.0799,-7.965,1,0.0266,100.04899999999999,4,0.539,17
Caroline Dare,1JMkYhhLa7KPDd8i3sPGOL,Take It or Leave It,0.43,0.507,257282,0.531,0.0,1,0.0918,-7.763,0,0.0379,144.125,4,0.27899999999999997,13
Dolan Beats,5VuqCohjsZ22TmH5e8wtDh,Ice Chain (feat. Young Nudy),0.128,0.861,206133,0.8390000000000001,0.0,11,0.0884,-4.981,0,0.222,134.977,4,0.627,12
Dolan Beats,5YdW72N6IY13rmuDtSlEe9,Ricky Racks (feat. Yung Bans),0.000543,0.8220000000000001,195520,0.675,2.7899999999999997e-05,1,0.29100000000000004,-9.03,1,0.25,135.009,4,0.379,12
Papi Trujillo,1NUzsMfJ557x546z1F7Mzh,I Wish U,0.258,0.6829999999999999,233025,0.8109999999999999,0.0,9,0.0991,-7.327999999999999,0,0.126,160.101,4,0.609,31
DJ Khorus,2mu0S4cZW9YWfr3WiumixJ,Dkali,0.00185,0.711,132024,0.898,0.139,0,0.129,-5.822,1,0.0613,180.03599999999997,4,0.917,0
The Cool Quest,7yDSw7T1Inqi0x9ycPVCNq,Level Ya Head,0.10400000000000001,0.7509999999999999,217741,0.569,0.0098,9,0.20800000000000002,-6.077999999999999,0,0.0282,117.038,4,0.373,20
The Little Kids Band,5KEnCR45o3BXnfBgvJO8kY,You Are My Sunshine,0.845,0.638,126302,0.409,0.0,10,0.113,-5.8389999999999995,1,0.0263,140.87,4,0.556,0
The Little Kids Band,3VQI4v02bT67bvKq2awKBq,Mary Had a Little Lamb,0.8640000000000001,0.733,123477,0.38,0.0,0,0.0946,-9.572000000000001,1,0.0367,145.935,4,0.718,0
The Little Kids Band,6UeZN3zstB5uu8JJM2eUM4,Old MacDonald had a Farm,0.807,0.816,166669,0.578,0.0,4,0.24100000000000002,-4.24,1,0.0304,103.035,4,0.9620000000000001,0
The Little Kids Band,0Z20uWhx8NV283rTs1Tvvd,Mary Mary Quite Contrary,0.887,0.604,73417,0.27899999999999997,0.0011300000000000001,9,0.11599999999999999,-11.692,1,0.0409,121.958,4,0.706,0
The Little Kids Band,0rTghXCzoeBdF8tmdx0UGO,I'm a Little Teapot,0.414,0.606,89605,0.317,0.0,7,0.08900000000000001,-8.017000000000001,1,0.031,134.869,3,0.138,0
The Little Kids Band,77ekVIUOM0niPAapU6wUh6,If You're Happy and You Know It,0.682,0.551,99165,0.302,0.0015300000000000001,7,0.10099999999999999,-7.388999999999999,1,0.0376,150.184,3,0.366,0
The Little Kids Band,5a2JJYGVeQGFB7C8O1YK7M,Incy Wincy Spider,0.924,0.5660000000000001,95930,0.46,0.0,11,0.179,-5.251,1,0.0339,81.98,4,0.442,0
The Little Kids Band,341LUX52b8zVHoM7XpnYd8,Rock a Bye Baby,0.968,0.672,98273,0.193,0.00247,2,0.106,-8.432,1,0.0345,105.03,3,0.366,0
The Little Kids Band,2ECckaf7H6L7Ek2IzEP2Jm,This Old Man,0.889,0.7559999999999999,204156,0.297,0.0,7,0.115,-10.225,1,0.0458,119.917,4,0.585,0
The Little Kids Band,0UsnHYk2hrtn3LE4R4rBKL,Twinkle Twinkle Little Star,0.877,0.535,134928,0.289,2.39e-06,5,0.0677,-7.318,1,0.0263,75.156,5,0.252,0
The Little Kids Band,5zlyJmph4ORnztcQtxdDXD,Baa Baa Black Sheep,0.512,0.631,125145,0.337,0.00132,9,0.10099999999999999,-6.725,1,0.0271,78.983,4,0.299,0
The Little Kids Band,45TlV3obHt2H5dycaoQdfG,Hush Little Baby,0.852,0.741,95137,0.287,0.0,0,0.114,-7.872999999999999,1,0.0311,99.71700000000001,4,0.552,0
The Little Kids Band,3Ogx7OxQOcKXbcyPKYNeu7,Humpty Dumpty,0.8290000000000001,0.461,93956,0.332,0.0005200000000000001,5,0.133,-5.507000000000001,1,0.0281,160.99200000000002,3,0.45,0
The Little Kids Band,025QMl7x33C7U9X1884tf7,London Bridge,0.804,0.53,97391,0.35600000000000004,0.0,7,0.295,-7.644,1,0.0284,129.88299999999998,4,0.299,0
The Little Kids Band,6YFXvUzxEanAEMmQqcWIoY,Beautiful Dreamer,0.8370000000000001,0.44799999999999995,169218,0.3,4.71e-06,5,0.245,-9.576,1,0.0281,139.842,3,0.155,0
The Little Kids Band,7yUsw48ThdeIKkenbBEZD4,The Wheels on the Bus,0.852,0.738,90092,0.426,0.0,7,0.11900000000000001,-6.141,1,0.0394,141.102,4,0.765,0
The Little Kids Band,6T54V306fDSanBxWlHJTBF,I Can Sing a Rainbow,0.875,0.6559999999999999,94290,0.13699999999999998,1.8000000000000001e-06,8,0.17300000000000001,-11.624,1,0.0395,78.176,4,0.461,0
The Little Kids Band,02mhYWdF3i9EOsjUPIRHdQ,Row Row Row Your Boat,0.7609999999999999,0.535,100414,0.336,0.0,7,0.142,-5.457000000000001,1,0.0293,90.27,4,0.424,0
The Little Kids Band,0AtZo9hqohBhIHH6IEnB9N,The Alphabet Song,0.8390000000000001,0.537,107818,0.131,0.0,5,0.105,-11.318,0,0.0348,74.081,4,0.287,0
The Little Kids Band,2yN7a0I79WlvBxKgBIYAmS,Five Little Speckled Frogs,0.875,0.625,120440,0.361,2.47e-06,7,0.19899999999999998,-7.928999999999999,1,0.0324,160.981,4,0.499,0
Anacondaz,5coVkQEMCOFlLVJEZBsv8F,"Ты знаешь, кто он",0.00851,0.632,224667,0.8420000000000001,0.000442,2,0.0944,-5.131,1,0.163,91.906,4,0.491,5
Jermaine Niffer,3fUp51zV0ZL0ZAM7JXd7CT,Late Night,0.499,0.7959999999999999,168087,0.503,1.64e-06,6,0.242,-7.22,0,0.207,105.02600000000001,4,0.877,48
ManyFew,0hf8lL8okagX0lGbWGdQKb,How Would You Know,0.0401,0.626,187200,0.8079999999999999,0.0,7,0.78,-3.387,1,0.0404,125.01799999999999,4,0.37799999999999995,27
Unaverage Gang,3OclRkAA2RwhDDwy1rlCeK,Whole Gang Mobbin,0.0103,0.665,134615,0.899,0.547,8,0.129,-5.5489999999999995,0,0.042,148.035,4,0.45799999999999996,32
Little Bird,4O8YfIY8jljzSKqPXabZgd,Windows,0.306,0.524,268525,0.40399999999999997,0.0059700000000000005,4,0.213,-11.689,1,0.0264,86.022,4,0.544,11
Fernway,33ylbK5IZdX2h9drmQI9hI,Bottled Up,0.00856,0.565,162592,0.851,4.6299999999999994e-05,8,0.368,-6.0729999999999995,1,0.0568,117.535,4,0.45399999999999996,17
Yrn Mook,2R7ucKykMVO6hyaYRXFJun,Revenge,0.447,0.754,107207,0.48100000000000004,0.007540000000000001,3,0.109,-12.065999999999999,0,0.245,161.004,4,0.509,0
Bo$$Man,2kPFt6yyknCmILAWrdZWr2,Childish,0.688,0.706,164415,0.544,0.0,2,0.0799,-8.091000000000001,1,0.32799999999999996,153.963,4,0.445,0
Rand,3lUIOlab9y9ZrPHNGAnDv9,Cellophane World,0.0942,0.433,236036,0.46299999999999997,0.0,5,0.153,-5.794,0,0.0373,128.237,4,0.094,0
Rand,6fyrokRMLFnrfrtTBrwRpY,Interchanging,0.000338,0.608,232760,0.732,0.0,4,0.233,-4.349,0,0.127,120.066,4,0.45899999999999996,0
Austin Blair Campbell,2XbI1Dbts0MA7NHV3KKgbu,Listen up America,0.0036799999999999997,0.715,187131,0.932,0.0,8,0.106,-5.5120000000000005,1,0.0492,122.046,4,0.762,0
Amelia Arsenic,5ZYdAhJvZxr6x6W8hB8JxW,Architects of Death,1.25e-05,0.40399999999999997,194867,0.9390000000000001,0.131,9,0.879,-7.041,1,0.0629,171.972,4,0.6409999999999999,12
D.C.R,5l0rt7n27hANaGlZqN3fbV,Future,0.009640000000000001,0.374,234031,0.802,0.22899999999999998,9,0.284,-7.59,0,0.0968,160.005,4,0.23800000000000002,33
Remedy,1mSRtAQWoS45qXwOPMCxfQ,How U Feelin',0.34700000000000003,0.682,156595,0.747,0.0,4,0.40399999999999997,-5.961,0,0.0937,93.00299999999999,4,0.816,8
Remedy,7eusZwGTSaBpBc1UVQ2AR1,All That,0.42700000000000005,0.7340000000000001,175868,0.696,0.0,1,0.0902,-5.885,1,0.0344,92.984,4,0.742,7
Remedy,6WXeNqjmFHh3br9s0ZfPtv,Catch Me,0.18100000000000002,0.865,176286,0.72,0.0,6,0.0871,-5.769,0,0.243,97.523,4,0.5589999999999999,11
AstroPilot,5rHikdJzuJxXRzOnqRhZV2,Sweet Sadness,0.0147,0.807,404000,0.732,0.905,4,0.0782,-10.772,0,0.0616,120.001,4,0.159,5
Cardiac Half,43WCrzC1GkPQ3j68JPBqNO,Killing Me Slowly,0.00557,0.634,198305,0.6940000000000001,0.00082,10,0.149,-5.565,1,0.0348,118.007,4,0.594,5
Cumbias Viejitas,4FPnUkmhctGnxQxZbQjhsA,Mary Mary,0.266,0.75,230253,0.7340000000000001,3.19e-06,4,0.251,-10.953,0,0.0347,113.007,4,0.9470000000000001,2
Los Plebeyos,17XifQhF3d2UVhSMSaVbEM,El Pachuco,0.244,0.648,181995,0.581,0.0,0,0.11800000000000001,-13.343,1,0.0384,95.613,4,0.963,13
Los Plebeyos,2k7vqfjLwdFf60DAq6OxZO,Lo Que Traje De Colombia,0.0751,0.45,191190,0.5720000000000001,0.00021899999999999998,11,0.129,-14.757,0,0.0785,178.03900000000002,4,0.867,10
Los Plebeyos,51Mih8Ss5HeIXiiYQ2pI1e,Chisme Caliente,0.547,0.778,154567,0.593,0.0,9,0.0764,-11.867,1,0.0461,105.346,4,0.96,8
Los Plebeyos,0MJDDze4H3CXRK4Bx4eBto,El Doctor,0.43799999999999994,0.598,154593,0.721,5.99e-05,7,0.133,-11.958,1,0.0348,91.274,4,0.934,10
Left Boy,2rPHjjQvdTLTWAxVLU4MnR,The Return of...,0.36700000000000005,0.602,148323,0.867,2.28e-06,0,0.318,-2.22,1,0.205,79.84,4,0.7959999999999999,18
BRVMSOO,3eMXS7hbhdEq5WBzN8iSU0,Ma bulle,0.44799999999999995,0.7609999999999999,152790,0.321,0.0,0,0.105,-14.065999999999999,0,0.107,132.042,4,0.528,0
Ali Farka Touré,74d8UA91xtEda0zpmwISiY,Mahini Me - Remastered,0.89,0.649,324253,0.39899999999999997,0.595,9,0.32899999999999996,-15.375,0,0.0307,123.398,4,0.518,27
Carrie Hope Fletcher,64bMEZtVjP5r1mjH5RR17R,On My Own,0.873,0.299,239844,0.154,0.0,5,0.0871,-10.474,1,0.0401,147.873,4,0.321,32
Lobster Bologna,2aR7cBSWEQggDvOzgY4UBw,"Shopping, Sleeping",0.8370000000000001,0.451,35143,0.506,0.925,6,0.17,-15.745,1,0.0385,139.921,4,0.165,27
Rocco,7cVzIkyywXJQE0qMrQVfEz,Someday - Brain Tappert Rework [Mixed],0.000254,0.652,223525,0.856,0.8859999999999999,1,0.299,-7.095,1,0.0507,123.006,4,0.163,11
Marsimoto,47tU0cznzSh91TKvbGuuqx,Immer wenn ich high bin,0.745,0.579,252547,0.46799999999999997,0.0,8,0.278,-8.361,1,0.248,142.037,4,0.45799999999999996,32
Roland Faunte,2FXRs3FnIH3MY7CH0862tJ,Lake,0.835,0.59,296760,0.27399999999999997,0.000666,6,0.11,-9.317,1,0.0277,146.049,3,0.147,31
Smokecamp Chino,1H8eedzeHnvRQ8qPmM4ijN,Outro,0.0439,0.6579999999999999,133303,0.484,0.0,1,0.154,-10.429,0,0.379,184.15200000000002,4,0.294,18
Acemark,2yPWwJnWF3aDFjaySaAP1k,Buss Dem Head,0.133,0.7559999999999999,202222,0.843,0.0,1,0.183,-5.71,0,0.142,108.023,4,0.525,19
Corridos Perrones,4g4QQCyGX7HnGcSrNA03G9,El Gato de Chihuahua,0.267,0.672,182547,0.7559999999999999,0.0,5,0.0971,-8.862,1,0.17600000000000002,121.154,4,0.887,12
Corridos Perrones,7L1Ou3MBvxjmJShHIV5Hq1,La Yegua y el Corvette,0.39899999999999997,0.805,205507,0.7959999999999999,0.0,4,0.046,-8.987,1,0.23600000000000002,120.363,4,0.902,12
Corridos Perrones,4fXCf5HxK8ePYyJuY0ItLV,La 4x4,0.387,0.7340000000000001,184507,0.721,1.85e-06,7,0.303,-9.048,1,0.151,121.45200000000001,4,0.861,13
Corridos Perrones,1c7Py8N3unMpgddg23OV2t,Chuy y Mauricio,0.298,0.746,195747,0.581,0.0,7,0.0266,-9.894,1,0.22899999999999998,95.652,3,0.877,11
Corridos Perrones,5h4f8O9GPAFC7nuyWGykJw,La Merca,0.425,0.757,211627,0.669,0.0,9,0.046,-9.232999999999999,1,0.055999999999999994,107.796,4,0.821,11
Oasis (Elim L.A.),2wEoXcoAa8cDH7gJfiMrKX,El Lugar Apreciado (Versión Acústica),0.888,0.519,361053,0.214,0.0,7,0.0898,-10.91,1,0.028999999999999998,139.905,4,0.254,7
Oasis (Elim L.A.),14m8OcqPBWRtypcqhnZuEf,Tu Eres Fiel (Versión Acústica),0.8270000000000001,0.33399999999999996,318840,0.331,0.0,6,0.105,-8.766,1,0.0313,149.554,4,0.257,10
Salsa Picante,0qOVIL6GqOym5nu2S42rmq,El Dia de Mi Suerte,0.7040000000000001,0.6709999999999999,324989,0.496,0.0,0,0.079,-13.261,0,0.0466,98.325,4,0.97,0
Dlux Bux,42K5v3muNhPjcUfgvqtoYs,Right Now,0.81,0.88,210939,0.7090000000000001,0.0,9,0.0922,-5.843999999999999,1,0.175,105.00299999999999,4,0.537,0
Boostee,2QtZCJbYkf3DqswSWfMtDt,M.A.D. (My American Dream),0.0532,0.6990000000000001,180434,0.772,0.0,9,0.10800000000000001,-6.568,1,0.102,126.917,4,0.345,45
Jesus Culture,4kgDq73MIRNiImga2XXGY7,Love Has A Name - Studio Version,0.0123,0.225,263878,0.741,0.0,7,0.159,-6.155,1,0.0433,81.932,4,0.16899999999999998,20
Jireel,4b94x9AiGJsGkCJ9TJGlut,Força,0.0354,0.8079999999999999,208773,0.764,0.000241,6,0.0456,-6.497999999999999,0,0.0833,120.02,4,0.861,52
Rae Sremmurd,0k5GnnagqxjNSrF6y4EZga,Black Beatles,0.127,0.7959999999999999,292707,0.6459999999999999,0.0,0,0.0988,-6.169,1,0.0613,145.924,4,0.32899999999999996,16
Chris Coco,763i9UBGL8COsXqdYRxset,Love Made Me Tough,0.434,0.647,434437,0.402,0.9309999999999999,0,0.0385,-18.23,1,0.0331,107.009,4,0.293,15
Los Rehenes,3cX6iIGXBr0Yxu9dJnO70S,Lagrimas De Coraje,0.0821,0.748,171076,0.597,0.000367,6,0.139,-8.369,0,0.0563,91.911,4,0.83,10
Curly Savv And Dah Dah,1hhZSvD65aHd1zdg8c8zIl,Bricks on the Road,0.35600000000000004,0.7,184344,0.792,0.0,1,0.156,-5.711,1,0.215,147.007,4,0.418,19
TG,29HofkDdudoi9XRWTNHPyD,Aquafina,0.0151,0.7809999999999999,282514,0.348,4.45e-05,8,0.37200000000000005,-12.34,1,0.141,119.98299999999999,4,0.158,0
Nico & Kim,2FjU6oqLXyx1NxsA0mBBwI,我愛妳彭拉昆,0.38299999999999995,0.34299999999999997,297084,0.6940000000000001,0.0,8,0.1,-5.689,1,0.0443,172.03900000000002,4,0.392,29
Scotty Mills,3GF3kewIv3Pe3tTHkcBmj0,Teardrops to Smiles,0.00689,0.728,207726,0.745,0.0,1,0.0966,-8.777000000000001,1,0.0619,120.963,4,0.273,6
Scotty Mills,2vPSmzH34wqQ1nRD8K2NOf,Bang,0.0552,0.648,216607,0.6609999999999999,0.0,8,0.0884,-6.665,1,0.0632,140.059,4,0.32899999999999996,5
Deezo,1UuUh17qTOpHFk3BlrEwf6,They Say Men Don’t Cry,0.0142,0.489,185757,0.821,0.0,2,0.146,-7.3,0,0.256,104.6,4,0.326,0
Johannes Brahms,7wbfLF4oBnkZA2GY87ujz4,"7 Fantasien, Op. 116: VI. Intermezzo (Andantino teneramente)",0.995,0.345,299125,0.00313,0.915,1,0.0982,-30.709,1,0.111,70.173,3,0.0719,8
Johannes Brahms,6M7mvRrsivyyn1T11b31P8,"8 Klavierstücke, Op. 76: IV. Intermezzo (Allegretto grazioso)",0.995,0.23800000000000002,244651,0.0115,0.9390000000000001,7,0.10099999999999999,-29.908,0,0.0439,67.723,4,0.0567,8
Skunky Beaumont,0YxMboDtyFjluymfWiINw5,Jack's Rabbit,0.0012900000000000001,0.598,155294,0.626,0.153,8,0.162,-9.878,1,0.0382,102.068,4,0.556,0
Ian David,4o75gPhMrUYjbnDSqDx6KT,After Night Comes the Morning,0.000218,0.47100000000000003,199541,0.475,0.000131,4,0.0942,-9.299,0,0.0327,135.197,5,0.22399999999999998,7
Johannes Bornlöf,05nIkOZsISY7xTD9c5SbZ1,Metamorphosis Two,0.985,0.258,447450,0.0361,0.893,9,0.0954,-28.938000000000002,0,0.0378,102.64299999999999,4,0.105,24
Claude Debussy,0u2IR9saXGwUmIuq3p2wrC,"Debussy: Fantaisie for Piano and Orchestra, L. 72b: I. Andante ma non troppo - Allegro giusto (Second Version)",0.982,0.23199999999999998,442267,0.122,0.8640000000000001,7,0.0938,-20.686,1,0.0368,103.566,3,0.0376,5
Igor Stravinsky,5QHGF1BGrl6Y9OuLjsHhAA,The Firebird Suite: I. Introduction,0.899,0.0898,203747,0.00263,0.35600000000000004,0,0.171,-44.658,0,0.0366,86.419,4,0.0381,13
Igor Stravinsky,2sgHcvnjD27HV9RUpl3Aox,The Firebird Suite: VI. Lullaby,0.8859999999999999,0.06,248720,0.0039700000000000004,0.885,3,0.179,-36.046,1,0.0475,65.52600000000001,3,0.0372,13
Kelpe,3PKyafrdOYl4hPBDVRktdk,Polymarc,0.917,0.5529999999999999,380070,0.142,0.863,9,0.0842,-22.921999999999997,0,0.0412,119.963,4,0.0929,10
Earth Perks,5JtrptqLsoAtUvgrFIcff3,Awaken,0.895,0.489,60926,0.0493,1.01e-05,7,0.0967,-12.542,1,0.0801,136.792,3,0.9740000000000001,21
Earth Perks,4lvE8GOR5ZPUcEkKicyg9g,Morning,0.955,0.75,68357,0.363,0.9590000000000001,7,0.13,-12.579,1,0.0386,127.994,4,0.721,23
Earth Perks,5Zy41zUT7RbxFoR5wWGU5J,Yearning,0.9940000000000001,0.802,80245,0.325,0.9309999999999999,3,0.114,-12.658,1,0.0537,120.257,4,0.7859999999999999,21
Earth Perks,4j1JzOGXMDUlvjAvzyWziE,Sand Sounds,0.9590000000000001,0.764,63898,0.401,0.745,5,0.11,-14.655999999999999,1,0.0868,119.87700000000001,4,0.799,21
Earth Perks,3CcAHijlOnjfUTCC7j5HUj,Oud Sounds,0.733,0.556,65384,0.484,0.8540000000000001,7,0.102,-15.137,0,0.0555,120.01100000000001,4,0.878,21
